week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-15,BEV-015,STR-006,104,82,83,103,False
2024-04-15,BEV-015,STR-007,193,10,115,88,False
2024-04-15,BEV-015,STR-008,206,91,61,236,False
2024-04-15,BEV-015,STR-009,165,66,102,129,False
2024-04-15,BEV-015,STR-010,104,70,75,99,False
2024-04-15,BEV-015,STR-011,163,62,27,198,False
2024-04-15,BEV-015,STR-012,123,17,47,93,False
2024-04-15,BEV-015,STR-013,173,59,109,123,False
2024-04-15,BEV-015,STR-014,160,59,154,65,False
2024-04-15,BEV-015,STR-015,206,105,101,210,False
2024-04-15,BEV-015,STR-016,248,122,113,257,False
2024-04-15,BEV-015,STR-017,123,126,35,214,False
2024-04-15,BEV-015,STR-018,226,111,62,275,False
2024-04-15,BEV-015,STR-019,68,131,54,145,False
2024-04-15,BEV-015,STR-020,53,48,39,62,False
2024-04-15,BEV-015,STR-021,101,127,22,206,False
2024-04-15,BEV-015,STR-022,65,46,143,0,True
2024-04-15,BEV-015,STR-023,232,97,119,210,False
2024-04-15,BEV-015,STR-024,183,83,58,208,False
2024-04-15,BEV-015,STR-025,114,90,146,58,False
2024-04-15,BEV-015,STR-026,167,6,89,84,False
2024-04-15,BEV-015,STR-027,106,85,80,111,False
2024-04-15,BEV-015,STR-028,223,35,36,222,False
2024-04-15,BEV-015,STR-029,175,109,67,217,False
2024-04-15,BEV-015,STR-030,159,124,62,221,False
2024-04-15,BEV-015,STR-031,155,62,65,152,False
2024-04-15,BEV-015,STR-032,227,58,60,225,False
2024-04-15,BEV-015,STR-033,245,52,64,233,False
2024-04-15,BEV-015,STR-034,189,0,59,130,False
2024-04-15,BEV-015,STR-035,161,32,27,166,False
2024-04-15,BEV-015,STR-036,153,133,69,217,False
2024-04-15,BEV-015,STR-037,229,130,82,277,False
2024-04-15,BEV-015,STR-038,155,68,59,164,False
2024-04-15,BEV-015,STR-039,88,9,54,43,False
2024-04-15,BEV-015,STR-040,192,42,92,142,False
2024-04-15,BEV-016,STR-001,67,61,41,87,False
2024-04-15,BEV-016,STR-002,216,149,98,267,False
2024-04-15,BEV-016,STR-003,154,6,114,46,False
2024-04-15,BEV-016,STR-004,244,62,53,253,False
2024-04-15,BEV-016,STR-005,222,62,110,174,False
2024-04-15,BEV-016,STR-006,100,40,73,67,False
2024-04-15,BEV-016,STR-007,202,0,90,112,False
2024-04-15,BEV-016,STR-008,157,100,86,171,False
2024-04-15,BEV-016,STR-009,198,60,23,235,False
2024-04-15,BEV-016,STR-010,214,77,63,228,False
2024-04-15,BEV-016,STR-011,131,80,109,102,False
2024-04-15,BEV-016,STR-012,137,82,66,153,False
2024-04-15,BEV-016,STR-013,169,122,42,249,False
2024-04-15,BEV-016,STR-014,236,146,73,309,False
2024-04-15,BEV-016,STR-015,70,21,32,59,False
2024-04-15,BEV-016,STR-016,98,106,48,156,False
2024-04-15,BEV-016,STR-017,98,4,95,7,True
2024-04-15,BEV-016,STR-018,212,80,58,234,False
2024-04-15,BEV-016,STR-019,64,50,21,93,False
2024-04-15,BEV-016,STR-020,186,70,55,201,False
2024-04-15,BEV-016,STR-021,120,89,118,91,False
2024-04-15,BEV-016,STR-022,82,138,34,186,False
2024-04-15,BEV-016,STR-023,107,145,101,151,False
2024-04-15,BEV-016,STR-024,167,43,108,102,False
2024-04-15,BEV-016,STR-025,168,60,69,159,False
2024-04-15,BEV-016,STR-026,74,68,74,68,False
2024-04-15,BEV-016,STR-027,121,24,53,92,False
2024-04-15,BEV-016,STR-028,131,137,83,185,False
2024-04-15,BEV-016,STR-029,54,66,36,84,False
2024-04-15,BEV-016,STR-030,204,134,29,309,False
2024-04-15,BEV-016,STR-031,216,8,68,156,False
2024-04-15,BEV-016,STR-032,231,136,97,270,False
2024-04-15,BEV-016,STR-033,60,103,94,69,False
2024-04-15,BEV-016,STR-034,232,130,55,307,False
2024-04-15,BEV-016,STR-035,103,64,93,74,False
2024-04-15,BEV-016,STR-036,90,74,113,51,False
2024-04-15,BEV-016,STR-037,89,129,80,138,False
2024-04-15,BEV-016,STR-038,209,87,78,218,False
2024-04-15,BEV-016,STR-039,98,75,22,151,False
2024-04-15,BEV-016,STR-040,83,22,81,24,False
2024-04-15,BEV-017,STR-001,139,48,61,126,False
2024-04-15,BEV-017,STR-002,109,131,114,126,False
2024-04-15,BEV-017,STR-003,104,30,58,76,False
2024-04-15,BEV-017,STR-004,79,48,46,81,False
2024-04-15,BEV-017,STR-005,221,102,26,297,False
2024-04-15,BEV-017,STR-006,137,113,40,210,False
2024-04-15,BEV-017,STR-007,215,63,117,161,False
2024-04-15,BEV-017,STR-008,188,71,145,114,False
2024-04-15,BEV-017,STR-009,105,72,42,135,False
2024-04-15,BEV-017,STR-010,229,90,108,211,False
2024-04-15,BEV-017,STR-011,177,26,48,155,False
2024-04-15,BEV-017,STR-012,59,126,110,75,False
2024-04-15,BEV-017,STR-013,143,75,110,108,False
2024-04-15,BEV-017,STR-014,90,131,107,114,False
2024-04-15,BEV-017,STR-015,171,49,53,167,False
2024-04-15,BEV-017,STR-016,91,128,94,125,False
2024-04-15,BEV-017,STR-017,54,89,29,114,False
2024-04-15,BEV-017,STR-018,170,28,40,158,False
2024-04-15,BEV-017,STR-019,164,17,59,122,False
2024-04-15,BEV-017,STR-020,114,69,80,103,False
2024-04-15,BEV-017,STR-021,153,87,83,157,False
2024-04-15,BEV-017,STR-022,75,144,123,96,False
2024-04-15,BEV-017,STR-023,94,74,24,144,False
2024-04-15,BEV-017,STR-024,143,133,61,215,False
2024-04-15,BEV-017,STR-025,101,137,139,99,False
2024-04-15,BEV-017,STR-026,155,0,101,54,False
2024-04-15,BEV-017,STR-027,161,102,44,219,False
2024-04-15,BEV-017,STR-028,219,104,28,295,False
2024-04-15,BEV-017,STR-029,232,65,67,230,False
2024-04-15,BEV-017,STR-030,131,90,43,178,False
2024-04-15,BEV-017,STR-031,83,5,54,34,False
2024-04-15,BEV-017,STR-032,190,11,106,95,False
2024-04-15,BEV-017,STR-033,144,119,104,159,False
2024-04-15,BEV-017,STR-034,139,70,59,150,False
2024-04-15,BEV-017,STR-035,87,60,132,15,False
2024-04-15,BEV-017,STR-036,167,46,119,94,False
2024-04-15,BEV-017,STR-037,174,19,37,156,False
2024-04-15,BEV-017,STR-038,121,57,60,118,False
2024-04-15,BEV-017,STR-039,189,117,49,257,False
2024-04-15,BEV-017,STR-040,173,6,44,135,False
2024-04-15,BEV-018,STR-001,206,64,66,204,False
2024-04-15,BEV-018,STR-002,59,36,29,66,False
2024-04-15,BEV-018,STR-003,192,72,83,181,False
2024-04-15,BEV-018,STR-004,125,34,81,78,False
2024-04-15,BEV-018,STR-005,54,5,77,0,True
2024-04-15,BEV-018,STR-006,61,113,67,107,False
2024-04-15,BEV-018,STR-007,163,67,71,159,False
2024-04-15,BEV-018,STR-008,53,8,70,0,True
2024-04-15,BEV-018,STR-009,236,84,61,259,False
2024-04-15,BEV-018,STR-010,54,0,83,0,True
2024-04-15,BEV-018,STR-011,145,93,79,159,False
2024-04-15,BEV-018,STR-012,83,111,96,98,False
2024-04-15,BEV-018,STR-013,191,106,101,196,False
2024-04-15,BEV-018,STR-014,212,23,27,208,False
2024-04-15,BEV-018,STR-015,228,103,55,276,False
2024-04-15,BEV-018,STR-016,214,125,53,286,False
2024-04-15,BEV-018,STR-017,155,143,97,201,False
2024-04-15,BEV-018,STR-018,193,106,48,251,False
2024-04-15,BEV-018,STR-019,149,117,98,168,False
2024-04-15,BEV-018,STR-020,191,53,100,144,False
2024-04-15,BEV-018,STR-021,217,98,79,236,False
2024-04-15,BEV-018,STR-022,245,40,119,166,False
2024-04-15,BEV-018,STR-023,142,142,128,156,False
2024-04-15,BEV-018,STR-024,59,138,85,112,False
2024-04-15,BEV-018,STR-025,228,41,41,228,False
2024-04-15,BEV-018,STR-026,114,111,75,150,False
2024-04-15,BEV-018,STR-027,135,133,56,212,False
2024-04-15,BEV-018,STR-028,221,49,74,196,False
2024-04-15,BEV-018,STR-029,177,46,35,188,False
2024-04-15,BEV-018,STR-030,142,22,56,108,False
2024-04-15,BEV-018,STR-031,97,6,84,19,False
2024-04-15,BEV-018,STR-032,105,21,64,62,False
2024-04-15,BEV-018,STR-033,221,102,47,276,False
2024-04-15,BEV-018,STR-034,196,76,104,168,False
2024-04-15,BEV-018,STR-035,127,81,119,89,False
2024-04-15,BEV-018,STR-036,196,117,70,243,False
2024-04-15,BEV-018,STR-037,153,131,82,202,False
2024-04-15,BEV-018,STR-038,164,144,49,259,False
2024-04-15,BEV-018,STR-039,122,137,47,212,False
2024-04-15,BEV-018,STR-040,71,70,23,118,False
2024-04-15,BEV-019,STR-001,110,26,104,32,False
2024-04-15,BEV-019,STR-002,56,142,33,165,False
2024-04-15,BEV-019,STR-003,59,2,62,0,True
2024-04-15,BEV-019,STR-004,103,88,63,128,False
2024-04-15,BEV-019,STR-005,75,25,113,0,True
2024-04-15,BEV-019,STR-006,238,129,144,223,False
2024-04-15,BEV-019,STR-007,63,129,104,88,False
2024-04-15,BEV-019,STR-008,90,45,53,82,False
2024-04-15,BEV-019,STR-009,150,46,80,116,False
2024-04-15,BEV-019,STR-010,57,35,22,70,False
2024-04-15,BEV-019,STR-011,211,137,106,242,False
2024-04-15,BEV-019,STR-012,100,67,32,135,False
2024-04-15,BEV-019,STR-013,193,102,88,207,False
2024-04-15,BEV-019,STR-014,127,75,96,106,False
2024-04-15,BEV-019,STR-015,97,113,104,106,False
2024-04-15,BEV-019,STR-016,199,72,86,185,False
2024-04-15,BEV-019,STR-017,167,2,72,97,False
2024-04-15,BEV-019,STR-018,191,82,25,248,False
2024-04-15,BEV-019,STR-019,206,2,26,182,False
2024-04-15,BEV-019,STR-020,141,74,108,107,False
2024-04-15,BEV-019,STR-021,71,148,92,127,False
2024-04-15,BEV-019,STR-022,53,128,52,129,False
2024-04-15,BEV-019,STR-023,108,36,41,103,False
2024-04-15,BEV-019,STR-024,241,126,41,326,False
2024-04-15,BEV-019,STR-025,235,139,73,301,False
2024-04-15,BEV-019,STR-026,244,124,115,253,False
2024-04-15,BEV-019,STR-027,69,16,140,0,True
2024-04-15,BEV-019,STR-028,75,26,52,49,False
2024-04-15,BEV-019,STR-029,129,54,106,77,False
2024-04-15,BEV-019,STR-030,227,13,80,160,False
2024-04-15,BEV-019,STR-031,171,50,109,112,False
2024-04-15,BEV-019,STR-032,88,142,97,133,False
2024-04-15,BEV-019,STR-033,238,36,71,203,False
2024-04-15,BEV-019,STR-034,74,148,127,95,False
2024-04-15,BEV-019,STR-035,184,38,107,115,False
2024-04-15,BEV-019,STR-036,211,143,68,286,False
2024-04-15,BEV-019,STR-037,56,100,59,97,False
2024-04-15,BEV-019,STR-038,71,100,144,27,False
2024-04-15,BEV-019,STR-039,60,118,37,141,False
2024-04-15,BEV-019,STR-040,108,90,39,159,False
2024-04-15,BEV-020,STR-001,164,18,77,105,False
2024-04-15,BEV-020,STR-002,115,6,100,21,False
2024-04-15,BEV-020,STR-003,124,103,52,175,False
2024-04-15,BEV-020,STR-004,162,58,29,191,False
2024-04-15,BEV-020,STR-005,184,5,76,113,False
2024-04-15,BEV-020,STR-006,58,105,118,45,False
2024-04-15,BEV-020,STR-007,88,122,124,86,False
2024-04-15,BEV-020,STR-008,247,14,31,230,False
2024-04-15,BEV-020,STR-009,248,108,84,272,False
2024-04-15,BEV-020,STR-010,166,21,123,64,False
2024-04-15,BEV-020,STR-011,183,109,61,231,False
2024-04-15,BEV-020,STR-012,150,76,62,164,False
2024-04-15,BEV-020,STR-013,214,75,57,232,False
2024-04-15,BEV-020,STR-014,122,110,22,210,False
2024-04-15,BEV-020,STR-015,83,83,47,119,False
2024-04-15,BEV-020,STR-016,215,129,105,239,False
2024-04-15,BEV-020,STR-017,125,124,111,138,False
2024-04-15,BEV-020,STR-018,166,100,114,152,False
2024-04-15,BEV-020,STR-019,66,118,22,162,False
2024-04-15,BEV-020,STR-020,51,33,78,6,True
2024-04-15,BEV-020,STR-021,89,54,103,40,False
2024-04-15,BEV-020,STR-022,107,92,52,147,False
2024-04-15,BEV-020,STR-023,204,106,65,245,False
2024-04-15,BEV-020,STR-024,198,85,105,178,False
2024-04-15,BEV-020,STR-025,173,101,52,222,False
2024-04-15,BEV-020,STR-026,120,14,132,2,True
2024-04-15,BEV-020,STR-027,227,9,80,156,False
2024-04-15,BEV-020,STR-028,248,39,79,208,False
2024-04-15,BEV-020,STR-029,118,84,43,159,False
2024-04-15,BEV-020,STR-030,86,19,48,57,False
2024-04-15,BEV-020,STR-031,241,85,30,296,False
2024-04-15,BEV-020,STR-032,171,131,33,269,False
2024-04-15,BEV-020,STR-033,200,76,82,194,False
2024-04-15,BEV-020,STR-034,132,148,88,192,False
2024-04-15,BEV-020,STR-035,201,1,31,171,False
2024-04-15,BEV-020,STR-036,116,76,32,160,False
2024-04-15,BEV-020,STR-037,139,115,118,136,False
2024-04-15,BEV-020,STR-038,211,100,87,224,False
2024-04-15,BEV-020,STR-039,214,133,76,271,False
2024-04-15,BEV-020,STR-040,152,132,60,224,False
2024-04-22,BEV-001,STR-001,158,100,36,222,False
2024-04-22,BEV-001,STR-002,219,73,23,269,False
2024-04-22,BEV-001,STR-003,164,144,106,202,False
2024-04-22,BEV-001,STR-004,167,6,127,46,False
2024-04-22,BEV-001,STR-005,165,102,71,196,False
2024-04-22,BEV-001,STR-006,111,31,22,120,False
2024-04-22,BEV-001,STR-007,102,139,100,141,False
2024-04-22,BEV-001,STR-008,105,79,23,161,False
2024-04-22,BEV-001,STR-009,102,72,50,124,False
2024-04-22,BEV-001,STR-010,162,29,112,79,False
2024-04-22,BEV-001,STR-011,136,35,105,66,False
2024-04-22,BEV-001,STR-012,225,4,40,189,False
2024-04-22,BEV-001,STR-013,131,78,59,150,False
2024-04-22,BEV-001,STR-014,192,57,50,199,False
2024-04-22,BEV-001,STR-015,201,37,79,159,False
2024-04-22,BEV-001,STR-016,74,69,49,94,False
2024-04-22,BEV-001,STR-017,92,81,52,121,False
2024-04-22,BEV-001,STR-018,66,43,130,0,True
2024-04-22,BEV-001,STR-019,237,28,118,147,False
2024-04-22,BEV-001,STR-020,102,60,136,26,False
2024-04-22,BEV-001,STR-021,157,78,67,168,False
2024-04-22,BEV-001,STR-022,113,121,86,148,False
2024-04-22,BEV-001,STR-023,54,93,63,84,False
2024-04-22,BEV-001,STR-024,128,38,82,84,False
2024-04-22,BEV-001,STR-025,70,73,111,32,False
2024-04-22,BEV-001,STR-026,135,101,47,189,False
2024-04-22,BEV-001,STR-027,87,45,71,61,False
2024-04-22,BEV-001,STR-028,58,8,64,2,True
2024-04-22,BEV-001,STR-029,229,131,76,284,False
2024-04-22,BEV-001,STR-030,57,119,40,136,False
2024-04-22,BEV-001,STR-031,63,75,20,118,False
2024-04-22,BEV-001,STR-032,94,143,55,182,False
2024-04-22,BEV-001,STR-033,147,89,86,150,False
2024-04-22,BEV-001,STR-034,162,89,50,201,False
2024-04-22,BEV-001,STR-035,133,105,99,139,False
2024-04-22,BEV-001,STR-036,226,39,33,232,False
2024-04-22,BEV-001,STR-037,57,31,68,20,False
2024-04-22,BEV-001,STR-038,233,36,94,175,False
2024-04-22,BEV-001,STR-039,59,69,55,73,False
2024-04-22,BEV-001,STR-040,144,71,68,147,False
2024-04-22,BEV-002,STR-001,195,35,80,150,False
2024-04-22,BEV-002,STR-002,210,37,114,133,False
2024-04-22,BEV-002,STR-003,153,91,101,143,False
2024-04-22,BEV-002,STR-004,141,0,108,33,False
2024-04-22,BEV-002,STR-005,228,120,50,298,False
2024-04-22,BEV-002,STR-006,106,30,51,85,False
2024-04-22,BEV-002,STR-007,97,122,45,174,False
2024-04-22,BEV-002,STR-008,231,120,66,285,False
2024-04-22,BEV-002,STR-009,181,119,80,220,False
2024-04-22,BEV-002,STR-010,90,25,86,29,False
2024-04-22,BEV-002,STR-011,136,24,38,122,False
2024-04-22,BEV-002,STR-012,52,32,27,57,False
2024-04-22,BEV-002,STR-013,148,97,41,204,False
2024-04-22,BEV-002,STR-014,108,13,55,66,False
2024-04-22,BEV-002,STR-015,154,13,111,56,False
2024-04-22,BEV-002,STR-016,98,2,43,57,False
2024-04-22,BEV-002,STR-017,120,54,128,46,False
2024-04-22,BEV-002,STR-018,90,145,101,134,False
2024-04-22,BEV-002,STR-019,192,126,54,264,False
2024-04-22,BEV-002,STR-020,166,81,57,190,False
2024-04-22,BEV-002,STR-021,55,122,65,112,False
2024-04-22,BEV-002,STR-022,145,45,109,81,False
2024-04-22,BEV-002,STR-023,157,68,48,177,False
2024-04-22,BEV-002,STR-024,137,89,85,141,False
2024-04-22,BEV-002,STR-025,229,124,25,328,False
2024-04-22,BEV-002,STR-026,122,40,95,67,False
2024-04-22,BEV-002,STR-027,155,120,115,160,False
2024-04-22,BEV-002,STR-028,208,65,61,212,False
2024-04-22,BEV-002,STR-029,199,137,23,313,False
2024-04-22,BEV-002,STR-030,129,50,137,42,False
2024-04-22,BEV-002,STR-031,53,90,44,99,False
2024-04-22,BEV-002,STR-032,52,29,73,8,True
2024-04-22,BEV-002,STR-033,108,39,74,73,False
2024-04-22,BEV-002,STR-034,157,24,101,80,False
2024-04-22,BEV-002,STR-035,110,130,70,170,False
2024-04-22,BEV-002,STR-036,241,27,114,154,False
2024-04-22,BEV-002,STR-037,133,148,64,217,False
2024-04-22,BEV-002,STR-038,125,34,119,40,False
2024-04-22,BEV-002,STR-039,200,12,119,93,False
2024-04-22,BEV-002,STR-040,197,5,93,109,False
2024-04-22,BEV-003,STR-001,123,9,86,46,False
2024-04-22,BEV-003,STR-002,106,129,75,160,False
2024-04-22,BEV-003,STR-003,195,13,61,147,False
2024-04-22,BEV-003,STR-004,90,139,38,191,False
2024-04-22,BEV-003,STR-005,70,55,55,70,False
2024-04-22,BEV-003,STR-006,220,105,60,265,False
2024-04-22,BEV-003,STR-007,87,145,105,127,False
2024-04-22,BEV-003,STR-008,155,145,98,202,False
2024-04-22,BEV-003,STR-009,179,63,106,136,False
2024-04-22,BEV-003,STR-010,114,117,109,122,False
2024-04-22,BEV-003,STR-011,216,135,114,237,False
2024-04-22,BEV-003,STR-012,98,6,152,0,True
2024-04-22,BEV-003,STR-013,234,37,44,227,False
2024-04-22,BEV-003,STR-014,50,36,35,51,False
2024-04-22,BEV-003,STR-015,132,22,65,89,False
2024-04-22,BEV-003,STR-016,188,57,85,160,False
2024-04-22,BEV-003,STR-017,228,128,102,254,False
2024-04-22,BEV-003,STR-018,174,77,53,198,False
2024-04-22,BEV-003,STR-019,130,94,59,165,False
2024-04-22,BEV-003,STR-020,194,37,91,140,False
2024-04-22,BEV-003,STR-021,89,119,62,146,False
2024-04-22,BEV-003,STR-022,221,131,110,242,False
2024-04-22,BEV-003,STR-023,115,94,67,142,False
2024-04-22,BEV-003,STR-024,205,4,113,96,False
2024-04-22,BEV-003,STR-025,182,4,66,120,False
2024-04-22,BEV-003,STR-026,53,90,59,84,False
2024-04-22,BEV-003,STR-027,197,99,104,192,False
2024-04-22,BEV-003,STR-028,131,12,27,116,False
2024-04-22,BEV-003,STR-029,92,91,113,70,False
2024-04-22,BEV-003,STR-030,69,47,69,47,False
2024-04-22,BEV-003,STR-031,66,35,88,13,False
2024-04-22,BEV-003,STR-032,119,115,101,133,False
2024-04-22,BEV-003,STR-033,213,34,27,220,False
2024-04-22,BEV-003,STR-034,197,7,84,120,False
2024-04-22,BEV-003,STR-035,75,102,110,67,False
2024-04-22,BEV-003,STR-036,210,60,113,157,False
2024-04-22,BEV-003,STR-037,214,100,84,230,False
2024-04-22,BEV-003,STR-038,192,45,110,127,False
2024-04-22,BEV-003,STR-039,57,100,76,81,False
2024-04-22,BEV-003,STR-040,172,42,119,95,False
2024-04-22,BEV-004,STR-001,233,47,63,217,False
2024-04-22,BEV-004,STR-002,227,6,56,177,False
2024-04-22,BEV-004,STR-003,89,31,62,58,False
2024-04-22,BEV-004,STR-004,143,110,132,121,False
2024-04-22,BEV-004,STR-005,58,136,96,98,False
2024-04-22,BEV-004,STR-006,247,92,148,191,False
2024-04-22,BEV-004,STR-007,223,123,94,252,False
2024-04-22,BEV-004,STR-008,61,47,70,38,False
2024-04-22,BEV-004,STR-009,94,89,25,158,False
2024-04-22,BEV-004,STR-010,153,130,87,196,False
2024-04-22,BEV-004,STR-011,88,139,39,188,False
2024-04-22,BEV-004,STR-012,58,43,111,0,True
2024-04-22,BEV-004,STR-013,164,65,49,180,False
2024-04-22,BEV-004,STR-014,210,54,57,207,False
2024-04-22,BEV-004,STR-015,145,48,42,151,False
2024-04-22,BEV-004,STR-016,204,95,64,235,False
2024-04-22,BEV-004,STR-017,243,102,102,243,False
2024-04-22,BEV-004,STR-018,102,18,84,36,False
2024-04-22,BEV-004,STR-019,176,18,36,158,False
2024-04-22,BEV-004,STR-020,81,35,107,9,True
2024-04-22,BEV-004,STR-021,60,78,48,90,False
2024-04-22,BEV-004,STR-022,180,29,42,167,False
2024-04-22,BEV-004,STR-023,191,104,65,230,False
2024-04-22,BEV-004,STR-024,138,43,57,124,False
2024-04-22,BEV-004,STR-025,104,77,74,107,False
2024-04-22,BEV-004,STR-026,233,129,76,286,False
2024-04-22,BEV-004,STR-027,98,63,53,108,False
2024-04-22,BEV-004,STR-028,118,61,27,152,False
2024-04-22,BEV-004,STR-029,237,111,101,247,False
2024-04-22,BEV-004,STR-030,155,104,79,180,False
2024-04-22,BEV-004,STR-031,100,28,107,21,False
2024-04-22,BEV-004,STR-032,89,99,105,83,False
2024-04-22,BEV-004,STR-033,123,63,27,159,False
2024-04-22,BEV-004,STR-034,233,141,115,259,False
2024-04-22,BEV-004,STR-035,69,114,36,147,False
2024-04-22,BEV-004,STR-036,134,109,78,165,False
2024-04-22,BEV-004,STR-037,89,100,26,163,False
2024-04-22,BEV-004,STR-038,104,72,39,137,False
2024-04-22,BEV-004,STR-039,210,21,137,94,False
2024-04-22,BEV-004,STR-040,190,129,110,209,False
2024-04-22,BEV-005,STR-001,75,48,30,93,False
2024-04-22,BEV-005,STR-002,128,79,68,139,False
2024-04-22,BEV-005,STR-003,165,119,72,212,False
2024-04-22,BEV-005,STR-004,50,94,25,119,False
2024-04-22,BEV-005,STR-005,50,0,45,5,True
2024-04-22,BEV-005,STR-006,182,148,61,269,False
2024-04-22,BEV-005,STR-007,133,139,105,167,False
2024-04-22,BEV-005,STR-008,84,74,80,78,False
2024-04-22,BEV-005,STR-009,202,13,52,163,False
2024-04-22,BEV-005,STR-010,62,14,80,0,True
2024-04-22,BEV-005,STR-011,124,14,150,0,True
2024-04-22,BEV-005,STR-012,202,43,89,156,False
2024-04-22,BEV-005,STR-013,82,102,78,106,False
2024-04-22,BEV-005,STR-014,146,114,100,160,False
2024-04-22,BEV-005,STR-015,196,27,83,140,False
2024-04-22,BEV-005,STR-016,161,85,99,147,False
2024-04-22,BEV-005,STR-017,155,47,95,107,False
2024-04-22,BEV-005,STR-018,195,109,49,255,False
2024-04-22,BEV-005,STR-019,188,89,85,192,False
2024-04-22,BEV-005,STR-020,135,32,41,126,False
2024-04-22,BEV-005,STR-021,159,15,112,62,False
2024-04-22,BEV-005,STR-022,92,145,31,206,False
2024-04-22,BEV-005,STR-023,243,20,42,221,False
2024-04-22,BEV-005,STR-024,180,12,21,171,False
2024-04-22,BEV-005,STR-025,195,37,154,78,False
2024-04-22,BEV-005,STR-026,192,96,57,231,False
2024-04-22,BEV-005,STR-027,92,12,91,13,False
2024-04-22,BEV-005,STR-028,169,135,139,165,False
2024-04-22,BEV-005,STR-029,175,10,102,83,False
2024-04-22,BEV-005,STR-030,197,91,128,160,False
2024-04-22,BEV-005,STR-031,207,86,86,207,False
2024-04-22,BEV-005,STR-032,50,111,111,50,False
2024-04-22,BEV-005,STR-033,83,94,82,95,False
2024-04-22,BEV-005,STR-034,223,21,90,154,False
2024-04-22,BEV-005,STR-035,147,44,117,74,False
2024-04-22,BEV-005,STR-036,237,28,52,213,False
2024-04-22,BEV-005,STR-037,139,125,81,183,False
2024-04-22,BEV-005,STR-038,122,81,77,126,False
2024-04-22,BEV-005,STR-039,209,106,105,210,False
2024-04-22,BEV-005,STR-040,207,59,110,156,False
2024-04-22,BEV-006,STR-001,55,124,40,139,False
2024-04-22,BEV-006,STR-002,119,39,27,131,False
2024-04-22,BEV-006,STR-003,232,9,118,123,False
2024-04-22,BEV-006,STR-004,80,108,78,110,False
2024-04-22,BEV-006,STR-005,170,117,32,255,False
2024-04-22,BEV-006,STR-006,194,4,35,163,False
2024-04-22,BEV-006,STR-007,102,65,63,104,False
2024-04-22,BEV-006,STR-008,106,54,105,55,False
2024-04-22,BEV-006,STR-009,159,130,84,205,False
2024-04-22,BEV-006,STR-010,139,145,110,174,False
2024-04-22,BEV-006,STR-011,237,139,47,329,False
2024-04-22,BEV-006,STR-012,219,53,117,155,False
2024-04-22,BEV-006,STR-013,105,61,31,135,False
2024-04-22,BEV-006,STR-014,77,5,107,0,True
2024-04-22,BEV-006,STR-015,222,92,110,204,False
2024-04-22,BEV-006,STR-016,161,4,81,84,False
2024-04-22,BEV-006,STR-017,115,75,128,62,False
2024-04-22,BEV-006,STR-018,186,31,141,76,False
2024-04-22,BEV-006,STR-019,55,71,45,81,False
2024-04-22,BEV-006,STR-020,85,33,101,17,False
2024-04-22,BEV-006,STR-021,106,6,62,50,False
2024-04-22,BEV-006,STR-022,204,53,28,229,False
2024-04-22,BEV-006,STR-023,66,78,96,48,False
2024-04-22,BEV-006,STR-024,238,43,80,201,False
2024-04-22,BEV-006,STR-025,116,111,22,205,False
2024-04-22,BEV-006,STR-026,203,119,27,295,False
